id,answer,num1,op,num2
TRAIN24808.jpg,0.75,3,divide,4
TRAIN24809.jpg,12.00,4,times,3
TRAIN24810.jpg,6.00,6,minus,0
TRAIN24811.jpg,0.56,5,divide,9
TRAIN24812.jpg,9.00,0,plus,9
TRAIN24813.jpg,5.00,5,divide,1
TRAIN24814.jpg,12.00,9,plus,3
TRAIN24815.jpg,8.00,8,plus,0
TRAIN24816.jpg,18.00,3,times,6
TRAIN24817.jpg,1.00,5,minus,4
TRAIN24818.jpg,-1.00,5,minus,6
TRAIN24819.jpg,3.00,1,plus,2
TRAIN24820.jpg,1.75,7,divide,4
TRAIN24821.jpg,-2.00,7,minus,9
TRAIN24822.jpg,-9.00,0,minus,9
TRAIN24823.jpg,24.00,3,times,8
TRAIN24824.jpg,24.00,4,times,6
TRAIN24825.jpg,0.00,6,minus,6
TRAIN24826.jpg,0.00,0,divide,6
TRAIN24827.jpg,63.00,7,times,9
TRAIN24828.jpg,2.33,7,divide,3
TRAIN24829.jpg,5.00,5,divide,1
TRAIN24830.jpg,15.00,7,plus,8
TRAIN24831.jpg,0.00,0,divide,5
TRAIN24832.jpg,4.00,4,plus,0
TRAIN24833.jpg,63.00,9,times,7
TRAIN24834.jpg,40.00,5,times,8
TRAIN24835.jpg,3.00,3,plus,0
TRAIN24836.jpg,8.00,0,plus,8
TRAIN24837.jpg,0.00,6,minus,6
TRAIN24838.jpg,12.00,6,times,2
TRAIN24839.jpg,0.50,3,divide,6
TRAIN24840.jpg,0.80,4,divide,5
TRAIN24841.jpg,-2.00,0,minus,2
TRAIN24842.jpg,0.00,0,divide,1
TRAIN24843.jpg,12.00,4,plus,8
TRAIN24844.jpg,1.00,7,divide,7
TRAIN24845.jpg,1.50,3,divide,2
TRAIN24846.jpg,2.00,1,times,2
TRAIN24847.jpg,0.00,1,minus,1
TRAIN24848.jpg,1.00,9,divide,9
TRAIN24849.jpg,0.00,0,divide,7
TRAIN24850.jpg,49.00,7,times,7
TRAIN24851.jpg,11.00,5,plus,6
TRAIN24852.jpg,8.00,3,plus,5
TRAIN24853.jpg,0.75,3,divide,4
TRAIN24854.jpg,3.00,3,divide,1
TRAIN24855.jpg,0.11,1,divide,9
TRAIN24856.jpg,0.00,0,divide,4
TRAIN24857.jpg,0.00,0,times,6
TRAIN24858.jpg,14.00,2,times,7
TRAIN24859.jpg,1.00,7,divide,7
TRAIN24860.jpg,12.00,4,plus,8
TRAIN24861.jpg,35.00,5,times,7
TRAIN24862.jpg,21.00,3,times,7
TRAIN24863.jpg,2.00,8,minus,6
TRAIN24864.jpg,9.00,1,plus,8
TRAIN24865.jpg,12.00,4,times,3
TRAIN24866.jpg,11.00,2,plus,9
TRAIN24867.jpg,2.00,2,minus,0
TRAIN24868.jpg,2.00,2,divide,1
TRAIN24869.jpg,9.00,8,plus,1
TRAIN24870.jpg,-3.00,0,minus,3
TRAIN24871.jpg,9.00,9,plus,0
TRAIN24872.jpg,0.71,5,divide,7
TRAIN24873.jpg,-2.00,6,minus,8
TRAIN24874.jpg,0.00,0,divide,6
TRAIN24875.jpg,-5.00,0,minus,5
TRAIN24876.jpg,0.67,2,divide,3
TRAIN24877.jpg,11.00,9,plus,2
TRAIN24878.jpg,0.00,0,times,1
TRAIN24879.jpg,0.00,2,minus,2
TRAIN24880.jpg,-6.00,0,minus,6
TRAIN24881.jpg,3.00,9,divide,3
TRAIN24882.jpg,2.33,7,divide,3
TRAIN24883.jpg,14.00,9,plus,5
TRAIN24884.jpg,11.00,3,plus,8
TRAIN24885.jpg,0.00,0,divide,1
TRAIN24886.jpg,2.50,5,divide,2
TRAIN24887.jpg,11.00,5,plus,6
TRAIN24888.jpg,0.00,0,plus,0
TRAIN24889.jpg,0.00,0,times,8
TRAIN24890.jpg,36.00,9,times,4
TRAIN24891.jpg,0.00,4,minus,4
TRAIN24892.jpg,30.00,6,times,5
TRAIN24893.jpg,-1.00,2,minus,3
TRAIN24894.jpg,5.00,3,plus,2
TRAIN24895.jpg,10.00,3,plus,7
TRAIN24896.jpg,0.00,0,divide,7
TRAIN24897.jpg,5.00,3,plus,2
TRAIN24898.jpg,36.00,4,times,9
TRAIN24899.jpg,1.00,6,divide,6
TRAIN24900.jpg,-6.00,1,minus,7
TRAIN24901.jpg,16.00,7,plus,9
TRAIN24902.jpg,0.00,9,times,0
TRAIN24903.jpg,18.00,9,times,2
TRAIN24904.jpg,0.62,5,divide,8
TRAIN24905.jpg,-7.00,2,minus,9
TRAIN24906.jpg,15.00,8,plus,7
TRAIN24907.jpg,0.11,1,divide,9
TRAIN24908.jpg,4.00,6,minus,2
TRAIN24909.jpg,14.00,7,times,2
TRAIN24910.jpg,18.00,6,times,3
TRAIN24911.jpg,16.00,2,times,8
TRAIN24912.jpg,1.14,8,divide,7
TRAIN24913.jpg,7.00,8,minus,1
TRAIN24914.jpg,4.00,8,minus,4
TRAIN24915.jpg,2.00,4,minus,2
TRAIN24916.jpg,8.00,1,plus,7
TRAIN24917.jpg,-1.00,5,minus,6
TRAIN24918.jpg,-8.00,1,minus,9
TRAIN24919.jpg,11.00,7,plus,4
TRAIN24920.jpg,9.00,3,plus,6
TRAIN24921.jpg,0.44,4,divide,9
TRAIN24922.jpg,15.00,9,plus,6
TRAIN24923.jpg,0.20,1,divide,5
TRAIN24924.jpg,9.00,0,plus,9
TRAIN24925.jpg,8.00,3,plus,5
TRAIN24926.jpg,4.00,8,divide,2
TRAIN24927.jpg,1.00,8,divide,8
TRAIN24928.jpg,1.00,3,minus,2
TRAIN24929.jpg,0.20,1,divide,5
TRAIN24930.jpg,-5.00,3,minus,8
TRAIN24931.jpg,9.00,0,plus,9
TRAIN24932.jpg,11.00,9,plus,2
TRAIN24933.jpg,-1.00,1,minus,2
TRAIN24934.jpg,35.00,7,times,5
TRAIN24935.jpg,0.33,2,divide,6
TRAIN24936.jpg,0.44,4,divide,9
TRAIN24937.jpg,0.00,0,divide,6
TRAIN24938.jpg,2.67,8,divide,3
TRAIN24939.jpg,0.17,1,divide,6
TRAIN24940.jpg,15.00,9,plus,6
TRAIN24941.jpg,5.00,0,plus,5
TRAIN24942.jpg,8.00,9,minus,1
TRAIN24943.jpg,0.67,4,divide,6
TRAIN24944.jpg,2.33,7,divide,3
TRAIN24945.jpg,13.00,7,plus,6
TRAIN24946.jpg,0.00,0,times,0
TRAIN24947.jpg,0.20,1,divide,5
TRAIN24948.jpg,-4.00,2,minus,6
TRAIN24949.jpg,1.33,4,divide,3
TRAIN24950.jpg,5.00,5,divide,1
TRAIN24951.jpg,3.00,1,plus,2
TRAIN24952.jpg,0.83,5,divide,6
TRAIN24953.jpg,2.00,3,minus,1
TRAIN24954.jpg,18.00,9,plus,9
TRAIN24955.jpg,0.20,1,divide,5
TRAIN24956.jpg,40.00,5,times,8
TRAIN24957.jpg,-2.00,1,minus,3
TRAIN24958.jpg,0.67,6,divide,9
TRAIN24959.jpg,-5.00,4,minus,9
TRAIN24960.jpg,16.00,7,plus,9
TRAIN24961.jpg,0.00,0,times,0
TRAIN24962.jpg,0.00,0,times,8
TRAIN24963.jpg,30.00,5,times,6
TRAIN24964.jpg,4.00,3,plus,1
TRAIN24965.jpg,9.00,9,divide,1
TRAIN24966.jpg,1.00,0,plus,1
TRAIN24967.jpg,1.29,9,divide,7
TRAIN24968.jpg,2.00,1,times,2
TRAIN24969.jpg,0.00,1,times,0
TRAIN24970.jpg,-3.00,1,minus,4
TRAIN24971.jpg,-6.00,2,minus,8
TRAIN24972.jpg,12.00,6,plus,6
TRAIN24973.jpg,1.25,5,divide,4
TRAIN24974.jpg,-2.00,2,minus,4
TRAIN24975.jpg,17.00,8,plus,9
TRAIN24976.jpg,-4.00,1,minus,5
TRAIN24977.jpg,0.00,0,times,8
TRAIN24978.jpg,0.00,0,times,2
TRAIN24979.jpg,4.00,9,minus,5
TRAIN24980.jpg,24.00,3,times,8
TRAIN24981.jpg,0.00,1,minus,1
TRAIN24982.jpg,3.50,7,divide,2
TRAIN24983.jpg,4.00,4,divide,1
TRAIN24984.jpg,14.00,7,plus,7
TRAIN24985.jpg,2.00,8,divide,4
TRAIN24986.jpg,0.50,1,divide,2
TRAIN24987.jpg,2.00,2,times,1
TRAIN24988.jpg,1.40,7,divide,5
TRAIN24989.jpg,1.20,6,divide,5
TRAIN24990.jpg,9.00,9,divide,1
TRAIN24991.jpg,1.50,6,divide,4
TRAIN24992.jpg,1.80,9,divide,5
TRAIN24993.jpg,-2.00,3,minus,5
TRAIN24994.jpg,-4.00,0,minus,4
TRAIN24995.jpg,0.00,0,times,6
TRAIN24996.jpg,13.00,8,plus,5
TRAIN24997.jpg,16.00,4,times,4
TRAIN24998.jpg,2.00,1,plus,1
TRAIN24999.jpg,2.00,1,times,2
TRAIN25000.jpg,8.00,3,plus,5
TRAIN25001.jpg,0.50,1,divide,2
TRAIN25002.jpg,3.50,7,divide,2
TRAIN25003.jpg,10.00,6,plus,4
TRAIN25004.jpg,8.00,9,minus,1
TRAIN25005.jpg,-8.00,1,minus,9
TRAIN25006.jpg,40.00,8,times,5
TRAIN25007.jpg,8.00,8,times,1
TRAIN25008.jpg,7.00,4,plus,3
TRAIN25009.jpg,4.00,5,minus,1
TRAIN25010.jpg,4.00,4,plus,0
TRAIN25011.jpg,24.00,4,times,6
TRAIN25012.jpg,16.00,9,plus,7
TRAIN25013.jpg,1.00,5,minus,4
TRAIN25014.jpg,0.88,7,divide,8
TRAIN25015.jpg,0.83,5,divide,6
TRAIN25016.jpg,1.00,8,divide,8
TRAIN25017.jpg,2.00,2,plus,0
TRAIN25018.jpg,11.00,3,plus,8
TRAIN25019.jpg,0.50,2,divide,4
TRAIN25020.jpg,63.00,9,times,7
TRAIN25021.jpg,1.75,7,divide,4
TRAIN25022.jpg,0.00,9,times,0
TRAIN25023.jpg,-6.00,0,minus,6
TRAIN25024.jpg,28.00,7,times,4
TRAIN25025.jpg,10.00,6,plus,4
TRAIN25026.jpg,0.22,2,divide,9
TRAIN25027.jpg,3.00,5,minus,2
TRAIN25028.jpg,4.00,2,plus,2
TRAIN25029.jpg,0.00,7,times,0
TRAIN25030.jpg,9.00,9,times,1
TRAIN25031.jpg,1.00,3,minus,2
TRAIN25032.jpg,4.00,7,minus,3
TRAIN25033.jpg,2.00,1,times,2
TRAIN25034.jpg,0.25,2,divide,8
TRAIN25035.jpg,-4.00,4,minus,8
TRAIN25036.jpg,4.00,5,minus,1
TRAIN25037.jpg,12.00,6,times,2
TRAIN25038.jpg,81.00,9,times,9
TRAIN25039.jpg,10.00,4,plus,6
TRAIN25040.jpg,54.00,9,times,6
TRAIN25041.jpg,18.00,9,plus,9
TRAIN25042.jpg,21.00,3,times,7
TRAIN25043.jpg,0.00,0,times,3
TRAIN25044.jpg,54.00,9,times,6
TRAIN25045.jpg,3.00,3,times,1
TRAIN25046.jpg,1.00,4,divide,4
TRAIN25047.jpg,0.14,1,divide,7
TRAIN25048.jpg,4.00,5,minus,1
TRAIN25049.jpg,7.00,7,divide,1
TRAIN25050.jpg,21.00,7,times,3
TRAIN25051.jpg,-1.00,5,minus,6
TRAIN25052.jpg,8.00,6,plus,2
TRAIN25053.jpg,16.00,8,plus,8
TRAIN25054.jpg,6.00,9,minus,3
TRAIN25055.jpg,1.00,1,plus,0
TRAIN25056.jpg,9.00,3,plus,6
TRAIN25057.jpg,16.00,9,plus,7
TRAIN25058.jpg,1.00,3,minus,2
TRAIN25059.jpg,3.00,4,minus,1
TRAIN25060.jpg,0.83,5,divide,6
TRAIN25061.jpg,7.00,7,minus,0
TRAIN25062.jpg,16.00,2,times,8
TRAIN25063.jpg,10.00,2,times,5
TRAIN25064.jpg,0.60,3,divide,5
TRAIN25065.jpg,4.00,2,times,2
TRAIN25066.jpg,2.00,7,minus,5
TRAIN25067.jpg,-5.00,1,minus,6
TRAIN25068.jpg,2.00,2,plus,0
TRAIN25069.jpg,1.33,8,divide,6
TRAIN25070.jpg,0.00,0,plus,0
TRAIN25071.jpg,-1.00,0,minus,1
TRAIN25072.jpg,14.00,7,plus,7
TRAIN25073.jpg,0.00,0,minus,0
TRAIN25074.jpg,3.00,9,minus,6
TRAIN25075.jpg,1.50,9,divide,6
TRAIN25076.jpg,2.00,8,divide,4
TRAIN25077.jpg,10.00,9,plus,1
TRAIN25078.jpg,28.00,4,times,7
TRAIN25079.jpg,13.00,5,plus,8
TRAIN25080.jpg,5.00,5,divide,1
TRAIN25081.jpg,5.00,3,plus,2
TRAIN25082.jpg,20.00,4,times,5
TRAIN25083.jpg,1.50,9,divide,6
TRAIN25084.jpg,-3.00,1,minus,4
TRAIN25085.jpg,-3.00,2,minus,5
TRAIN25086.jpg,1.25,5,divide,4
TRAIN25087.jpg,4.00,2,times,2
TRAIN25088.jpg,7.00,7,times,1
TRAIN25089.jpg,0.00,0,times,8
TRAIN25090.jpg,0.25,1,divide,4
TRAIN25091.jpg,-3.00,1,minus,4
TRAIN25092.jpg,3.00,3,divide,1
TRAIN25093.jpg,3.00,1,times,3
TRAIN25094.jpg,1.00,2,minus,1
TRAIN25095.jpg,0.50,3,divide,6
TRAIN25096.jpg,0.50,2,divide,4
TRAIN25097.jpg,-1.00,7,minus,8
TRAIN25098.jpg,7.00,7,divide,1
TRAIN25099.jpg,0.00,0,times,3
TRAIN25100.jpg,1.00,0,plus,1
TRAIN25101.jpg,3.00,9,divide,3
TRAIN25102.jpg,9.00,9,plus,0
TRAIN25103.jpg,6.00,2,times,3
TRAIN25104.jpg,3.00,0,plus,3
TRAIN25105.jpg,21.00,7,times,3
TRAIN25106.jpg,0.12,1,divide,8
TRAIN25107.jpg,-6.00,0,minus,6
TRAIN25108.jpg,14.00,6,plus,8
TRAIN25109.jpg,1.00,7,minus,6
TRAIN25110.jpg,1.00,4,minus,3
TRAIN25111.jpg,-6.00,1,minus,7
TRAIN25112.jpg,-1.00,3,minus,4
TRAIN25113.jpg,9.00,2,plus,7
TRAIN25114.jpg,18.00,3,times,6
TRAIN25115.jpg,1.40,7,divide,5
TRAIN25116.jpg,0.00,1,minus,1
TRAIN25117.jpg,-3.00,6,minus,9
TRAIN25118.jpg,8.00,3,plus,5
TRAIN25119.jpg,-1.00,2,minus,3
TRAIN25120.jpg,0.33,1,divide,3
TRAIN25121.jpg,8.00,6,plus,2
TRAIN25122.jpg,56.00,8,times,7
TRAIN25123.jpg,3.00,2,plus,1
TRAIN25124.jpg,32.00,8,times,4
TRAIN25125.jpg,6.00,0,plus,6
TRAIN25126.jpg,6.00,3,times,2
TRAIN25127.jpg,14.00,5,plus,9
TRAIN25128.jpg,14.00,5,plus,9
TRAIN25129.jpg,7.00,7,times,1
TRAIN25130.jpg,1.33,4,divide,3
TRAIN25131.jpg,21.00,7,times,3
TRAIN25132.jpg,18.00,3,times,6
TRAIN25133.jpg,1.00,5,minus,4
TRAIN25134.jpg,11.00,9,plus,2
TRAIN25135.jpg,-9.00,0,minus,9
TRAIN25136.jpg,2.00,7,minus,5
TRAIN25137.jpg,4.00,6,minus,2
TRAIN25138.jpg,8.00,7,plus,1
TRAIN25139.jpg,17.00,9,plus,8
TRAIN25140.jpg,12.00,3,times,4
TRAIN25141.jpg,15.00,8,plus,7
TRAIN25142.jpg,4.00,8,minus,4
TRAIN25143.jpg,0.00,0,divide,3
TRAIN25144.jpg,1.50,9,divide,6
TRAIN25145.jpg,6.00,6,times,1
TRAIN25146.jpg,0.86,6,divide,7
TRAIN25147.jpg,42.00,6,times,7
TRAIN25148.jpg,10.00,2,times,5
TRAIN25149.jpg,30.00,6,times,5
TRAIN25150.jpg,-6.00,3,minus,9
TRAIN25151.jpg,9.00,6,plus,3
TRAIN25152.jpg,0.00,3,minus,3
TRAIN25153.jpg,7.00,4,plus,3
TRAIN25154.jpg,0.89,8,divide,9
TRAIN25155.jpg,2.50,5,divide,2
TRAIN25156.jpg,2.67,8,divide,3
TRAIN25157.jpg,0.20,1,divide,5
TRAIN25158.jpg,0.00,0,divide,9
TRAIN25159.jpg,4.00,1,plus,3
TRAIN25160.jpg,7.00,7,divide,1
TRAIN25161.jpg,8.00,8,minus,0
TRAIN25162.jpg,-4.00,3,minus,7
TRAIN25163.jpg,0.57,4,divide,7
TRAIN25164.jpg,2.00,8,divide,4
TRAIN25165.jpg,4.00,4,divide,1
TRAIN25166.jpg,20.00,5,times,4
TRAIN25167.jpg,0.00,5,minus,5
TRAIN25168.jpg,2.00,4,divide,2
TRAIN25169.jpg,0.00,9,minus,9
TRAIN25170.jpg,4.00,1,times,4
TRAIN25171.jpg,0.00,5,minus,5
TRAIN25172.jpg,0.11,1,divide,9
TRAIN25173.jpg,0.00,2,minus,2
TRAIN25174.jpg,6.00,6,plus,0
TRAIN25175.jpg,-7.00,0,minus,7
TRAIN25176.jpg,3.00,7,minus,4
TRAIN25177.jpg,2.25,9,divide,4
TRAIN25178.jpg,4.00,3,plus,1
TRAIN25179.jpg,-2.00,2,minus,4
TRAIN25180.jpg,-3.00,2,minus,5
TRAIN25181.jpg,3.00,4,minus,1
TRAIN25182.jpg,5.00,2,plus,3
TRAIN25183.jpg,9.00,3,plus,6
TRAIN25184.jpg,9.00,9,plus,0
TRAIN25185.jpg,24.00,6,times,4
TRAIN25186.jpg,0.50,2,divide,4
TRAIN25187.jpg,-1.00,2,minus,3
TRAIN25188.jpg,4.00,7,minus,3
TRAIN25189.jpg,9.00,3,times,3
TRAIN25190.jpg,9.00,9,times,1
TRAIN25191.jpg,8.00,9,minus,1
TRAIN25192.jpg,8.00,8,plus,0
TRAIN25193.jpg,5.00,3,plus,2
TRAIN25194.jpg,7.00,7,minus,0
TRAIN25195.jpg,14.00,5,plus,9
TRAIN25196.jpg,49.00,7,times,7
TRAIN25197.jpg,13.00,5,plus,8
TRAIN25198.jpg,11.00,7,plus,4
TRAIN25199.jpg,18.00,2,times,9
TRAIN25200.jpg,7.00,2,plus,5
TRAIN25201.jpg,0.38,3,divide,8
TRAIN25202.jpg,20.00,4,times,5
TRAIN25203.jpg,6.00,1,plus,5
TRAIN25204.jpg,3.00,9,divide,3
TRAIN25205.jpg,5.00,3,plus,2
TRAIN25206.jpg,12.00,8,plus,4
TRAIN25207.jpg,15.00,9,plus,6
TRAIN25208.jpg,6.00,8,minus,2
TRAIN25209.jpg,63.00,7,times,9
TRAIN25210.jpg,1.00,8,minus,7
TRAIN25211.jpg,-3.00,5,minus,8
TRAIN25212.jpg,13.00,7,plus,6
TRAIN25213.jpg,2.00,2,plus,0
TRAIN25214.jpg,7.00,5,plus,2
TRAIN25215.jpg,3.00,6,divide,2
TRAIN25216.jpg,0.71,5,divide,7
TRAIN25217.jpg,1.00,3,minus,2
TRAIN25218.jpg,8.00,3,plus,5
TRAIN25219.jpg,7.00,7,minus,0
TRAIN25220.jpg,0.00,0,divide,7
TRAIN25221.jpg,6.00,3,times,2
TRAIN25222.jpg,0.00,7,minus,7
TRAIN25223.jpg,9.00,3,plus,6
TRAIN25224.jpg,0.11,1,divide,9
TRAIN25225.jpg,0.00,8,minus,8
TRAIN25226.jpg,-3.00,5,minus,8
TRAIN25227.jpg,14.00,9,plus,5
TRAIN25228.jpg,0.71,5,divide,7
TRAIN25229.jpg,2.00,0,plus,2
TRAIN25230.jpg,1.00,1,divide,1
TRAIN25231.jpg,-6.00,3,minus,9
TRAIN25232.jpg,2.00,4,divide,2
TRAIN25233.jpg,21.00,3,times,7
TRAIN25234.jpg,13.00,7,plus,6
TRAIN25235.jpg,14.00,5,plus,9
TRAIN25236.jpg,0.00,3,minus,3
TRAIN25237.jpg,28.00,4,times,7
TRAIN25238.jpg,-4.00,0,minus,4
TRAIN25239.jpg,35.00,5,times,7
TRAIN25240.jpg,2.50,5,divide,2
TRAIN25241.jpg,36.00,9,times,4
TRAIN25242.jpg,8.00,8,divide,1
TRAIN25243.jpg,1.25,5,divide,4
TRAIN25244.jpg,6.00,9,minus,3
TRAIN25245.jpg,11.00,4,plus,7
TRAIN25246.jpg,-2.00,6,minus,8
TRAIN25247.jpg,0.00,7,times,0
TRAIN25248.jpg,0.50,1,divide,2
TRAIN25249.jpg,4.00,8,divide,2
TRAIN25250.jpg,-1.00,5,minus,6
TRAIN25251.jpg,1.00,2,minus,1
TRAIN25252.jpg,0.00,0,times,8
TRAIN25253.jpg,0.00,4,times,0
TRAIN25254.jpg,4.00,4,minus,0
TRAIN25255.jpg,0.33,3,divide,9
TRAIN25256.jpg,0.50,3,divide,6
TRAIN25257.jpg,17.00,9,plus,8
TRAIN25258.jpg,0.00,0,times,4
TRAIN25259.jpg,0.00,0,divide,9
TRAIN25260.jpg,0.22,2,divide,9
TRAIN25261.jpg,0.40,2,divide,5
TRAIN25262.jpg,12.00,8,plus,4
TRAIN25263.jpg,18.00,9,plus,9
TRAIN25264.jpg,-1.00,0,minus,1
TRAIN25265.jpg,6.00,2,times,3
TRAIN25266.jpg,0.00,0,times,5
TRAIN25267.jpg,3.00,6,divide,2
TRAIN25268.jpg,0.17,1,divide,6
TRAIN25269.jpg,2.00,2,plus,0
TRAIN25270.jpg,0.83,5,divide,6
TRAIN25271.jpg,0.00,0,divide,2
TRAIN25272.jpg,3.00,5,minus,2
TRAIN25273.jpg,0.71,5,divide,7
TRAIN25274.jpg,1.50,3,divide,2
TRAIN25275.jpg,8.00,5,plus,3
TRAIN25276.jpg,13.00,4,plus,9
TRAIN25277.jpg,0.00,5,minus,5
TRAIN25278.jpg,1.00,4,divide,4
TRAIN25279.jpg,0.22,2,divide,9
TRAIN25280.jpg,2.00,2,divide,1
TRAIN25281.jpg,-2.00,5,minus,7
TRAIN25282.jpg,-1.00,6,minus,7
TRAIN25283.jpg,0.00,7,minus,7
TRAIN25284.jpg,10.00,4,plus,6
TRAIN25285.jpg,11.00,5,plus,6
TRAIN25286.jpg,18.00,6,times,3
TRAIN25287.jpg,4.00,2,plus,2
TRAIN25288.jpg,0.12,1,divide,8
TRAIN25289.jpg,3.00,1,times,3
TRAIN25290.jpg,2.00,0,plus,2
TRAIN25291.jpg,0.25,2,divide,8
TRAIN25292.jpg,4.00,9,minus,5
TRAIN25293.jpg,0.50,4,divide,8
TRAIN25294.jpg,14.00,9,plus,5
TRAIN25295.jpg,0.60,3,divide,5
TRAIN25296.jpg,7.00,7,minus,0
TRAIN25297.jpg,2.00,6,minus,4
TRAIN25298.jpg,0.83,5,divide,6
TRAIN25299.jpg,16.00,4,times,4
TRAIN25300.jpg,-1.00,6,minus,7
TRAIN25301.jpg,32.00,8,times,4
TRAIN25302.jpg,7.00,1,times,7
TRAIN25303.jpg,0.00,0,divide,7
TRAIN25304.jpg,8.00,1,times,8
TRAIN25305.jpg,14.00,6,plus,8
TRAIN25306.jpg,-3.00,6,minus,9
TRAIN25307.jpg,0.50,4,divide,8
TRAIN25308.jpg,-5.00,4,minus,9
TRAIN25309.jpg,3.00,3,plus,0
TRAIN25310.jpg,-2.00,7,minus,9
TRAIN25311.jpg,18.00,9,times,2
TRAIN25312.jpg,12.00,4,plus,8
TRAIN25313.jpg,6.00,8,minus,2
TRAIN25314.jpg,-3.00,6,minus,9
TRAIN25315.jpg,12.00,4,times,3
TRAIN25316.jpg,3.00,1,plus,2
TRAIN25317.jpg,-3.00,2,minus,5
TRAIN25318.jpg,14.00,2,times,7
TRAIN25319.jpg,64.00,8,times,8
TRAIN25320.jpg,0.00,0,plus,0
TRAIN25321.jpg,17.00,8,plus,9
TRAIN25322.jpg,4.00,1,plus,3
TRAIN25323.jpg,36.00,9,times,4
TRAIN25324.jpg,14.00,2,times,7
TRAIN25325.jpg,0.00,6,minus,6
TRAIN25326.jpg,-5.00,3,minus,8
TRAIN25327.jpg,32.00,8,times,4
TRAIN25328.jpg,0.43,3,divide,7
TRAIN25329.jpg,54.00,9,times,6
TRAIN25330.jpg,6.00,4,plus,2
TRAIN25331.jpg,12.00,4,plus,8
TRAIN25332.jpg,56.00,8,times,7
TRAIN25333.jpg,18.00,9,times,2
TRAIN25334.jpg,2.00,3,minus,1
TRAIN25335.jpg,11.00,7,plus,4
TRAIN25336.jpg,6.00,8,minus,2
TRAIN25337.jpg,0.40,2,divide,5
TRAIN25338.jpg,11.00,4,plus,7
TRAIN25339.jpg,8.00,1,plus,7
TRAIN25340.jpg,7.00,7,divide,1
TRAIN25341.jpg,-1.00,7,minus,8
TRAIN25342.jpg,1.00,3,divide,3
TRAIN25343.jpg,9.00,1,times,9
TRAIN25344.jpg,-2.00,0,minus,2
TRAIN25345.jpg,1.00,1,divide,1
TRAIN25346.jpg,0.00,0,times,4
TRAIN25347.jpg,11.00,2,plus,9
TRAIN25348.jpg,-5.00,3,minus,8
TRAIN25349.jpg,1.00,7,divide,7
TRAIN25350.jpg,3.00,9,minus,6
TRAIN25351.jpg,5.00,0,plus,5
TRAIN25352.jpg,9.00,9,minus,0
TRAIN25353.jpg,0.00,0,times,8
TRAIN25354.jpg,14.00,7,times,2
TRAIN25355.jpg,9.00,3,times,3
TRAIN25356.jpg,14.00,7,times,2
TRAIN25357.jpg,0.78,7,divide,9
TRAIN25358.jpg,48.00,6,times,8
TRAIN25359.jpg,14.00,5,plus,9
TRAIN25360.jpg,3.00,2,plus,1
TRAIN25361.jpg,8.00,8,times,1
TRAIN25362.jpg,0.00,4,minus,4
TRAIN25363.jpg,-5.00,2,minus,7
TRAIN25364.jpg,-1.00,8,minus,9
TRAIN25365.jpg,-5.00,3,minus,8
TRAIN25366.jpg,0.25,2,divide,8
TRAIN25367.jpg,13.00,5,plus,8
TRAIN25368.jpg,40.00,5,times,8
TRAIN25369.jpg,2.67,8,divide,3
TRAIN25370.jpg,0.25,2,divide,8
TRAIN25371.jpg,-3.00,0,minus,3
TRAIN25372.jpg,72.00,9,times,8
TRAIN25373.jpg,-4.00,0,minus,4
TRAIN25374.jpg,0.00,0,times,0
TRAIN25375.jpg,0.00,6,minus,6
TRAIN25376.jpg,-3.00,5,minus,8
TRAIN25377.jpg,0.00,0,times,5
TRAIN25378.jpg,4.00,8,divide,2
TRAIN25379.jpg,24.00,8,times,3
TRAIN25380.jpg,72.00,8,times,9
TRAIN25381.jpg,1.00,4,minus,3
TRAIN25382.jpg,12.00,3,plus,9
TRAIN25383.jpg,2.00,4,divide,2
TRAIN25384.jpg,0.25,1,divide,4
TRAIN25385.jpg,1.00,1,divide,1
TRAIN25386.jpg,0.75,6,divide,8
TRAIN25387.jpg,14.00,5,plus,9
TRAIN25388.jpg,10.00,7,plus,3
TRAIN25389.jpg,1.00,8,divide,8
TRAIN25390.jpg,-8.00,0,minus,8
TRAIN25391.jpg,0.00,4,minus,4
TRAIN25392.jpg,-4.00,0,minus,4
TRAIN25393.jpg,1.33,4,divide,3
TRAIN25394.jpg,7.00,7,divide,1
TRAIN25395.jpg,12.00,3,plus,9
TRAIN25396.jpg,14.00,2,times,7
TRAIN25397.jpg,-4.00,5,minus,9
TRAIN25398.jpg,7.00,7,minus,0
TRAIN25399.jpg,6.00,2,plus,4
TRAIN25400.jpg,8.00,8,times,1
TRAIN25401.jpg,8.00,2,times,4
TRAIN25402.jpg,0.67,6,divide,9
TRAIN25403.jpg,0.00,0,divide,2
TRAIN25404.jpg,5.00,7,minus,2
TRAIN25405.jpg,3.00,2,plus,1
TRAIN25406.jpg,2.00,2,minus,0
TRAIN25407.jpg,0.17,1,divide,6
TRAIN25408.jpg,72.00,9,times,8
TRAIN25409.jpg,0.00,7,times,0
TRAIN25410.jpg,13.00,7,plus,6
TRAIN25411.jpg,1.00,1,divide,1
TRAIN25412.jpg,4.00,8,minus,4
TRAIN25413.jpg,0.80,4,divide,5
TRAIN25414.jpg,2.00,2,divide,1
TRAIN25415.jpg,30.00,5,times,6
TRAIN25416.jpg,5.00,6,minus,1
TRAIN25417.jpg,4.00,1,plus,3
